,0
5795,1
5796,1
5797,5
5798,1
5799,9
5800,10
5801,5
5802,1
5803,9
5804,11
5805,6
5806,1
5807,1
5808,0
5809,2
5810,1
5811,5
5812,1
5813,1
5814,0
5815,1
5816,1
5817,5
5818,1
5819,11
5820,5
5821,11
5822,1
5823,1
5824,1
5825,1
5826,5
5827,1
5828,5
5829,11
5830,1
5831,9
5832,1
5833,4
5834,11
5835,1
5836,9
5837,1
5838,1
5839,2
5840,1
5841,1
5842,1
5843,1
5844,1
5845,1
5846,1
5847,9
5848,1
5849,9
5850,1
5851,2
5852,1
5853,1
5854,1
5855,1
5856,9
5857,1
5858,1
5859,1
5860,1
5861,5
5862,1
5863,1
5864,1
5865,1
5866,5
5867,1
5868,2
5869,1
5870,1
5871,1
5872,1
5873,9
5874,1
5875,1
5876,1
5877,1
5878,4
5879,1
5880,1
5881,5
5882,9
5883,1
5884,5
5885,5
5886,3
5887,11
5888,1
5889,1
5890,11
5891,1
5892,11
5893,1
5894,1
5895,5
5896,1
5897,0
5898,1
5899,1
5900,1
5901,1
5902,1
5903,5
5904,1
5905,5
5906,11
5907,1
5908,9
5909,1
5910,1
5911,1
5912,1
5913,1
5914,1
5915,1
5916,11
5917,1
5918,1
5919,9
5920,1
5921,1
5922,1
5923,1
5924,1
5925,2
5926,1
5927,1
5928,5
5929,1
5930,5
5931,1
5932,1
5933,1
5934,1
5935,3
5936,1
5937,9
5938,1
5939,1
5940,8
5941,9
5942,1
5943,1
5944,9
5945,1
5946,1
5947,5
5948,2
5949,2
5950,1
5951,5
5952,1
5953,5
5954,5
5955,1
5956,5
5957,1
5958,10
5959,1
5960,1
5961,1
5962,1
5963,10
5964,5
5965,1
5966,1
5967,1
5968,1
5969,1
5970,1
5971,1
5972,1
5973,1
5974,11
5975,1
5976,1
5977,1
5978,4
5979,5
5980,11
5981,1
5982,1
5983,2
5984,5
5985,1
5986,1
5987,9
5988,1
5989,5
5990,2
5991,1
5992,1
5993,1
5994,5
5995,1
5996,1
5997,1
5998,5
5999,5
6000,1
6001,0
6002,1
6003,1
6004,9
6005,1
6006,1
6007,10
6008,1
6009,1
6010,1
6011,1
6012,2
6013,11
6014,2
6015,1
6016,1
6017,1
6018,1
6019,1
6020,5
6021,2
6022,5
6023,1
6024,1
6025,0
6026,1
6027,1
6028,4
6029,11
6030,9
6031,1
6032,9
6033,9
6034,9
6035,1
6036,1
6037,1
6038,5
6039,1
6040,1
6041,1
6042,2
6043,5
6044,1
6045,2
6046,1
6047,1
6048,5
6049,1
6050,1
6051,5
6052,11
6053,5
6054,11
6055,9
6056,0
6057,5
6058,1
6059,10
6060,10
6061,2
6062,1
6063,5
6064,5
6065,9
6066,1
6067,1
6068,1
6069,1
6070,5
6071,1
6072,1
6073,1
6074,2
6075,1
6076,1
6077,4
6078,1
6079,5
6080,1
6081,1
6082,1
6083,1
6084,1
6085,2
6086,10
6087,1
6088,1
6089,2
6090,1
6091,1
6092,1
6093,1
6094,9
6095,1
6096,1
6097,1
6098,1
6099,10
6100,1
6101,1
6102,1
6103,5
6104,1
6105,9
6106,5
6107,1
6108,1
6109,1
6110,1
6111,1
6112,5
6113,1
6114,1
6115,1
6116,1
6117,11
6118,1
6119,11
6120,1
6121,5
6122,5
6123,1
6124,1
6125,1
6126,1
6127,1
6128,1
6129,5
6130,1
6131,1
6132,1
6133,0
6134,5
6135,9
6136,2
6137,1
6138,5
6139,1
6140,1
6141,1
6142,9
6143,5
6144,1
6145,11
6146,1
6147,5
6148,9
6149,10
6150,1
6151,9
6152,9
6153,1
6154,9
6155,9
6156,1
6157,9
6158,6
6159,5
6160,1
6161,1
6162,4
6163,0
6164,9
6165,10
6166,1
6167,1
6168,5
6169,1
6170,1
6171,4
6172,1
6173,4
6174,11
6175,5
6176,5
6177,5
6178,5
6179,4
6180,2
6181,5
6182,1
6183,5
6184,5
6185,9
6186,9
6187,1
6188,0
6189,1
6190,1
6191,10
6192,1
6193,5
6194,1
6195,1
6196,1
6197,1
6198,1
6199,9
6200,1
6201,1
6202,9
6203,1
6204,0
6205,11
6206,1
6207,1
6208,2
6209,1
6210,1
6211,2
6212,1
6213,1
6214,1
6215,9
6216,1
6217,1
6218,1
6219,5
6220,1
6221,10
6222,1
6223,11
6224,1
6225,3
6226,1
6227,9
6228,1
6229,1
6230,3
6231,5
6232,5
6233,1
6234,1
6235,4
6236,5
6237,5
6238,1
6239,5
6240,9
6241,1
6242,1
6243,5
6244,1
6245,1
6246,2
6247,5
6248,5
6249,1
6250,1
6251,1
6252,1
6253,4
6254,1
6255,1
6256,10
6257,0
6258,2
6259,1
6260,1
6261,1
6262,1
6263,1
6264,9
6265,1
6266,10
6267,1
6268,1
6269,1
6270,11
6271,1
6272,5
6273,2
6274,5
6275,1
6276,1
6277,5
6278,9
6279,1
6280,5
6281,0
6282,1
6283,10
6284,9
6285,2
6286,1
6287,1
6288,9
6289,1
6290,1
6291,1
6292,1
6293,1
6294,1
6295,9
6296,11
6297,5
6298,11
6299,11
6300,1
6301,2
6302,4
6303,5
6304,5
6305,1
6306,9
6307,11
6308,5
6309,9
6310,1
6311,1
6312,2
6313,2
6314,3
6315,1
6316,1
6317,11
6318,5
6319,1
6320,1
6321,9
6322,1
6323,1
6324,1
6325,11
6326,1
6327,1
6328,5
6329,9
6330,1
6331,11
6332,10
6333,0
6334,0
6335,9
6336,2
6337,1
6338,5
6339,1
6340,9
6341,9
6342,5
6343,5
6344,5
6345,1
6346,11
6347,1
6348,5
6349,5
6350,1
6351,1
6352,1
6353,5
6354,5
6355,9
6356,0
6357,1
6358,2
6359,1
6360,3
6361,5
6362,1
6363,1
6364,5
6365,10
6366,2
6367,1
6368,1
6369,1
6370,1
6371,2
6372,1
6373,1
6374,4
6375,1
6376,1
6377,4
6378,5
6379,1
6380,9
6381,4
6382,1
6383,5
6384,1
6385,1
6386,1
6387,1
6388,5
6389,1
6390,1
6391,1
6392,11
6393,5
6394,1
6395,1
6396,1
6397,3
6398,9
6399,1
6400,1
6401,2
6402,1
6403,2
6404,1
6405,1
6406,9
6407,1
6408,9
6409,1
6410,5
6411,9
6412,1
6413,1
6414,1
6415,1
6416,5
6417,1
6418,1
6419,10
6420,1
6421,1
6422,5
6423,1
6424,9
6425,2
6426,1
6427,9
6428,1
6429,9
6430,9
6431,1
6432,1
6433,1
6434,5
6435,1
6436,0
6437,1
6438,1
6439,1
6440,2
6441,1
6442,2
6443,1
6444,1
6445,11
6446,1
6447,1
6448,10
6449,1
6450,9
6451,9
6452,9
6453,10
6454,1
6455,1
6456,1
6457,1
6458,1
6459,5
6460,1
6461,1
6462,11
6463,1
6464,5
6465,1
6466,1
6467,1
6468,1
6469,1
6470,11
6471,2
6472,1
6473,10
6474,5
6475,5
6476,1
6477,1
6478,9
6479,5
6480,2
6481,2
6482,1
6483,10
6484,0
6485,1
6486,1
6487,4
6488,1
6489,5
6490,4
6491,1
6492,1
6493,1
6494,9
6495,1
6496,1
6497,9
6498,0
6499,1
6500,1
6501,10
6502,1
6503,1
6504,9
6505,2
6506,1
6507,1
6508,2
6509,9
6510,5
6511,11
6512,5
6513,1
6514,5
6515,1
6516,2
6517,1
6518,9
6519,2
6520,5
6521,1
6522,1
6523,2
6524,1
6525,9
6526,1
6527,1
6528,11
6529,1
6530,9
6531,11
6532,1
6533,5
6534,9
6535,1
6536,5
6537,0
6538,11
6539,1
6540,1
6541,10
6542,1
6543,1
6544,11
6545,2
6546,2
6547,1
6548,1
6549,11
6550,1
6551,5
6552,1
6553,1
6554,1
6555,1
6556,1
6557,6
6558,5
6559,2
6560,1
6561,6
6562,1
6563,1
6564,1
6565,9
6566,1
6567,1
6568,1
6569,1
6570,1
6571,5
6572,11
6573,1
6574,1
6575,1
6576,1
6577,9
6578,5
6579,1
6580,1
6581,1
6582,9
6583,1
6584,10
6585,1
6586,1
6587,10
6588,1
6589,11
6590,1
6591,1
6592,9
6593,5
6594,5
6595,9
6596,9
6597,1
6598,4
6599,9
6600,5
6601,11
6602,2
6603,5
6604,1
6605,10
6606,1
6607,1
6608,1
6609,1
6610,11
6611,0
6612,1
6613,1
6614,1
6615,1
6616,5
6617,1
6618,1
6619,1
6620,1
6621,1
6622,1
6623,1
6624,1
6625,1
6626,1
6627,5
6628,1
6629,1
6630,4
6631,9
6632,2
6633,4
6634,1
6635,1
6636,1
6637,9
6638,5
6639,11
6640,1
6641,1
6642,1
6643,1
6644,2
6645,1
6646,5
6647,5
6648,5
6649,11
6650,5
6651,1
6652,9
6653,1
6654,1
6655,1
6656,10
6657,11
6658,1
6659,1
6660,0
6661,1
6662,10
6663,11
6664,2
6665,1
6666,2
6667,1
6668,1
6669,1
6670,1
6671,1
6672,1
6673,4
6674,1
6675,0
6676,1
6677,9
6678,1
6679,11
6680,9
6681,11
6682,1
6683,10
6684,1
6685,1
6686,4
6687,1
6688,11
6689,1
6690,9
6691,1
6692,1
6693,5
6694,5
6695,2
6696,1
6697,4
6698,1
6699,9
6700,1
6701,2
6702,1
6703,5
6704,5
6705,2
6706,5
6707,10
6708,1
6709,1
6710,5
6711,1
6712,9
6713,1
6714,11
6715,5
6716,0
6717,5
6718,9
6719,5
6720,1
6721,4
6722,1
6723,11
6724,9
6725,5
6726,1
6727,5
6728,5
6729,5
6730,1
6731,1
6732,2
6733,5
6734,9
6735,1
6736,10
6737,5
6738,4
6739,5
6740,10
6741,9
6742,9
6743,1
6744,1
6745,1
6746,9
6747,1
6748,5
6749,1
6750,5
6751,1
6752,2
6753,0
6754,1
6755,1
6756,1
6757,1
6758,9
6759,1
6760,2
6761,0
6762,9
6763,0
6764,1
6765,1
6766,5
6767,1
6768,1
6769,1
6770,11
6771,9
6772,1
6773,1
6774,11
6775,2
6776,9
6777,1
6778,3
6779,1
6780,1
6781,2
6782,1
6783,1
6784,5
6785,4
6786,1
6787,10
6788,4
6789,1
6790,1
6791,1
6792,3
6793,1
6794,1
6795,9
6796,1
6797,1
6798,1
6799,2
6800,1
6801,2
6802,1
6803,9
6804,1
6805,1
6806,1
6807,5
6808,1
6809,5
6810,5
6811,5
6812,9
6813,5
6814,1
6815,1
6816,1
6817,11
6818,11
6819,1
6820,1
6821,1
6822,1
6823,1
6824,1
6825,5
6826,1
6827,1
6828,1
6829,1
6830,1
6831,1
6832,1
6833,3
6834,8
6835,5
6836,1
6837,1
6838,1
6839,1
6840,1
6841,11
6842,1
6843,5
6844,1
6845,1
6846,1
6847,1
6848,9
6849,9
6850,10
6851,1
6852,9
6853,1
6854,1
6855,11
6856,5
6857,2
6858,1
6859,1
6860,1
6861,1
6862,9
6863,1
6864,1
6865,2
6866,11
6867,5
6868,11
6869,1
6870,11
6871,1
6872,1
6873,5
6874,2
6875,1
6876,1
6877,5
6878,1
6879,5
6880,1
6881,1
6882,1
6883,1
6884,6
6885,11
6886,2
6887,1
6888,1
6889,1
6890,1
6891,2
6892,1
6893,1
6894,1
6895,1
6896,1
6897,10
6898,1
6899,0
6900,5
6901,5
6902,11
6903,9
6904,1
6905,3
6906,10
6907,1
6908,3
6909,2
6910,1
6911,10
6912,1
6913,2
6914,1
6915,5
6916,1
6917,9
6918,5
6919,1
6920,9
6921,1
6922,1
6923,1
6924,1
6925,1
6926,9
6927,10
6928,1
6929,4
6930,9
6931,1
6932,1
6933,1
6934,1
6935,1
6936,9
6937,1
6938,1
6939,10
6940,1
6941,1
6942,1
6943,1
6944,1
6945,5
6946,5
6947,4
6948,9
6949,1
6950,1
6951,1
6952,1
6953,1
6954,1
6955,5
6956,1
6957,1
6958,1
6959,4
6960,1
6961,3
6962,2
6963,1
6964,1
6965,5
6966,1
6967,9
6968,9
6969,9
6970,1
6971,11
6972,4
6973,1
6974,1
6975,1
6976,1
6977,11
6978,11
6979,1
6980,9
6981,9
6982,1
6983,5
6984,1
6985,9
6986,1
6987,11
6988,1
6989,1
6990,2
6991,2
6992,1
6993,5
6994,1
6995,1
6996,1
6997,1
6998,11
6999,1
7000,2
7001,5
7002,1
7003,1
7004,9
7005,9
7006,1
7007,1
7008,1
7009,0
7010,1
7011,1
7012,1
7013,10
7014,1
7015,5
7016,1
7017,1
7018,5
7019,1
7020,1
7021,4
7022,9
7023,1
7024,1
7025,11
7026,5
7027,1
7028,1
7029,6
7030,1
7031,2
7032,1
7033,1
7034,5
7035,9
7036,5
7037,1
7038,1
7039,5
7040,1
7041,5
7042,5
7043,0
7044,3
7045,9
7046,5
7047,5
7048,1
7049,1
7050,9
7051,1
7052,9
7053,1
7054,1
7055,1
7056,1
7057,1
7058,0
7059,0
7060,1
7061,1
7062,1
7063,11
7064,1
7065,9
7066,1
7067,5
7068,1
7069,1
7070,1
7071,11
7072,4
7073,1
7074,5
7075,1
7076,5
7077,9
7078,1
7079,9
7080,5
7081,0
7082,4
7083,1
7084,1
7085,1
7086,2
7087,9
7088,1
7089,1
7090,1
7091,0
7092,9
7093,9
7094,1
7095,1
7096,1
7097,1
7098,9
7099,1
7100,10
7101,1
7102,0
7103,1
7104,9
7105,9
7106,1
7107,1
7108,1
7109,2
7110,1
7111,1
7112,1
7113,1
7114,0
7115,11
7116,9
7117,1
7118,9
7119,5
7120,1
7121,2
7122,1
7123,1
7124,10
7125,1
7126,1
7127,11
7128,1
7129,1
7130,1
7131,1
7132,5
7133,1
7134,5
7135,5
7136,5
7137,2
7138,1
7139,1
7140,1
7141,5
7142,4
7143,1
7144,1
7145,1
7146,11
7147,4
7148,1
7149,1
7150,5
7151,1
7152,1
7153,5
7154,1
7155,1
7156,1
7157,5
7158,1
7159,1
7160,9
7161,1
7162,1
7163,1
7164,11
7165,1
7166,1
7167,1
7168,5
7169,2
7170,1
7171,1
7172,1
7173,1
7174,1
7175,1
7176,1
7177,1
7178,1
7179,0
7180,1
7181,1
7182,9
7183,1
7184,1
7185,1
7186,9
7187,4
7188,2
7189,2
7190,1
7191,1
7192,2
7193,1
7194,11
7195,1
7196,1
7197,1
7198,9
7199,4
7200,9
7201,1
7202,1
7203,5
7204,1
7205,5
7206,9
7207,1
7208,1
7209,11
7210,2
7211,1
7212,11
7213,5
7214,1
7215,1
7216,1
7217,1
7218,1
7219,9
7220,1
7221,10
7222,4
7223,5
7224,1
7225,3
7226,5
7227,1
7228,11
7229,9
7230,5
7231,4
7232,1
7233,0
7234,9
7235,9
7236,1
7237,6
7238,1
7239,1
7240,1
7241,9
7242,1
7243,2
7244,1
7245,10
7246,1
7247,11
7248,1
7249,1
7250,4
7251,0
7252,9
7253,1
7254,1
7255,1
7256,5
7257,1
7258,4
7259,5
7260,11
7261,1
7262,1
7263,11
7264,2
7265,1
7266,1
7267,0
7268,1
7269,1
7270,11
7271,1
7272,1
7273,1
7274,1
7275,1
7276,4
7277,9
7278,1
7279,5
7280,1
7281,1
7282,1
7283,1
7284,1
7285,1
7286,9
7287,1
7288,9
7289,11
7290,4
7291,5
7292,3
7293,1
7294,5
7295,1
7296,1
7297,4
7298,8
7299,11
7300,5
7301,1
7302,2
7303,1
7304,1
7305,2
7306,5
7307,1
7308,1
7309,1
7310,1
7311,11
7312,1
7313,5
7314,1
7315,9
7316,1
7317,0
7318,1
7319,2
7320,9
7321,5
7322,1
7323,2
7324,1
7325,5
7326,11
7327,1
7328,1
7329,11
7330,1
7331,1
7332,2
7333,1
7334,1
7335,1
7336,2
7337,9
7338,1
7339,1
7340,1
7341,9
7342,1
7343,2
7344,9
7345,1
7346,0
7347,1
7348,5
7349,11
7350,1
7351,1
7352,1
7353,9
7354,11
7355,9
7356,4
7357,2
7358,1
7359,4
7360,11
7361,1
7362,1
7363,1
7364,1
7365,2
7366,5
7367,1
7368,1
7369,1
7370,1
7371,5
7372,9
7373,9
7374,1
7375,11
7376,1
7377,1
7378,1
7379,1
7380,2
7381,1
7382,1
7383,5
7384,2
7385,1
7386,5
7387,2
7388,5
7389,1
7390,1
7391,1
7392,1
7393,2
7394,1
7395,5
7396,1
7397,2
7398,1
7399,5
7400,1
7401,1
7402,2
7403,1
7404,2
7405,2
7406,1
7407,5
7408,9
7409,1
7410,5
7411,9
7412,1
7413,1
7414,5
7415,1
7416,5
7417,1
7418,1
7419,1
7420,3
7421,11
7422,1
7423,3
7424,1
7425,11
7426,1
7427,5
7428,2
7429,1
7430,5
7431,5
7432,1
7433,1
7434,5
7435,1
7436,9
7437,1
7438,11
7439,5
7440,5
7441,1
7442,1
7443,1
7444,1
7445,5
7446,1
7447,1
7448,10
7449,1
7450,4
7451,6
7452,1
7453,1
7454,1
7455,1
7456,1
7457,1
7458,5
7459,1
7460,9
7461,11
7462,11
7463,1
7464,1
7465,1
7466,1
7467,1
7468,1
7469,1
7470,1
7471,9
7472,1
7473,1
7474,0
7475,1
7476,1
7477,1
7478,5
7479,2
7480,1
7481,1
7482,5
7483,1
7484,5
7485,1
7486,1
7487,1
7488,1
7489,1
7490,2
7491,1
7492,4
7493,5
7494,1
7495,1
7496,0
7497,1
7498,1
7499,5
7500,10
7501,1
7502,1
7503,1
7504,1
7505,1
7506,1
7507,4
7508,1
7509,1
7510,2
7511,2
7512,1
7513,2
7514,1
7515,1
7516,1
7517,1
7518,1
7519,3
7520,1
7521,1
7522,1
7523,1
7524,0
7525,11
7526,3
7527,1
7528,4
7529,1
7530,1
7531,11
7532,1
7533,9
7534,0
7535,1
7536,10
7537,5
7538,1
7539,9
7540,9
7541,1
7542,5
7543,4
7544,1
7545,1
7546,2
7547,0
7548,0
7549,1
7550,1
7551,2
7552,11
7553,1
7554,1
7555,1
7556,1
7557,9
7558,5
7559,1
7560,2
7561,0
7562,1
7563,2
7564,1
7565,4
7566,1
7567,11
7568,5
7569,1
7570,1
7571,11
7572,1
7573,1
7574,1
7575,1
7576,2
7577,1
7578,5
7579,11
7580,11
7581,9
7582,1
7583,5
7584,2
7585,4
7586,1
7587,1
7588,1
7589,9
7590,5
7591,1
7592,1
7593,11
7594,1
7595,1
7596,1
7597,1
7598,1
7599,1
7600,10
7601,9
7602,1
7603,2
7604,1
7605,1
7606,1
7607,1
7608,2
7609,1
7610,9
7611,1
7612,1
7613,1
7614,2
7615,5
7616,5
7617,1
7618,1
7619,1
7620,1
7621,1
7622,1
7623,9
7624,9
7625,9
7626,9
7627,11
7628,1
7629,3
7630,1
7631,1
7632,1
7633,5
7634,6
7635,1
7636,1
7637,1
7638,1
7639,1
7640,0
7641,1
7642,9
7643,4
7644,5
7645,5
7646,1
7647,1
7648,0
7649,5
7650,9
7651,1
7652,1
7653,1
7654,2
7655,1
7656,1
7657,9
7658,1
7659,2
7660,1
7661,9
7662,1
7663,1
7664,1
7665,1
7666,1
7667,1
7668,9
7669,5
7670,1
7671,9
7672,1
7673,1
7674,1
7675,1
7676,9
7677,2
7678,11
7679,1
7680,1
7681,1
7682,1
7683,6
7684,2
7685,1
7686,5
7687,2
7688,1
7689,9
7690,1
7691,9
7692,1
7693,3
7694,5
7695,1
7696,9
7697,1
7698,1
7699,1
7700,1
7701,1
7702,6
7703,9
7704,1
7705,1
7706,9
7707,5
7708,1
7709,9
7710,5
7711,11
7712,1
7713,1
7714,5
7715,1
7716,0
7717,2
7718,2
7719,5
7720,1
7721,9
7722,10
7723,9
7724,5
7725,1
7726,1
7727,1
7728,1
7729,1
7730,1
7731,1
7732,9
7733,2
7734,0
7735,9
7736,5
7737,1
7738,10
7739,1
7740,2
7741,1
7742,1
7743,9
7744,1
7745,1
7746,1
7747,5
7748,5
7749,1
7750,1
7751,1
7752,1
7753,9
7754,4
7755,1
7756,5
7757,1
7758,1
7759,1
7760,10
7761,2
7762,9
7763,1
7764,1
7765,1
7766,1
7767,1
7768,1
7769,1
7770,1
7771,4
7772,1
7773,2
7774,1
7775,1
7776,1
7777,1
7778,10
7779,1
7780,1
7781,5
7782,5
7783,1
7784,1
7785,1
7786,1
7787,1
7788,1
7789,1
7790,1
7791,1
7792,1
7793,5
7794,1
7795,1
7796,9
7797,1
7798,1
7799,5
7800,4
7801,11
7802,9
7803,11
7804,2
7805,5
7806,1
7807,1
7808,11
7809,9
7810,0
7811,2
7812,4
7813,1
7814,9
7815,1
7816,4
7817,1
7818,9
7819,1
7820,10
7821,5
7822,1
7823,0
7824,1
7825,1
7826,1
7827,1
7828,1
7829,5
7830,1
7831,1
7832,11
7833,1
7834,5
7835,1
7836,3
7837,1
7838,9
7839,2
7840,1
7841,1
7842,1
7843,0
7844,1
7845,1
7846,1
7847,1
7848,9
7849,1
7850,9
7851,5
7852,10
7853,1
7854,5
7855,1
7856,1
7857,1
7858,1
7859,1
7860,1
7861,9
7862,1
7863,1
7864,1
7865,10
7866,1
7867,1
7868,1
7869,1
7870,1
7871,9
7872,1
7873,1
7874,2
7875,9
7876,1
7877,5
7878,1
7879,1
7880,1
7881,9
7882,1
7883,11
7884,10
7885,6
7886,10
7887,1
7888,2
7889,9
7890,0
7891,5
7892,1
7893,1
7894,1
7895,11
7896,1
7897,10
7898,2
7899,9
7900,0
7901,9
7902,2
7903,9
7904,11
7905,5
7906,1
7907,1
7908,5
7909,11
7910,1
7911,1
7912,5
7913,1
7914,1
7915,2
7916,5
7917,5
7918,1
7919,9
7920,1
7921,1
7922,11
7923,1
7924,2
7925,1
7926,5
7927,1
7928,1
7929,4
7930,1
7931,1
7932,9
7933,9
7934,2
7935,5
7936,5
7937,1
7938,1
7939,11
7940,1
7941,5
7942,9
7943,9
7944,10
7945,1
7946,1
7947,9
7948,10
7949,1
7950,1
7951,2
7952,1
7953,3
7954,1
7955,10
7956,5
7957,11
7958,1
7959,10
7960,2
7961,1
7962,1
7963,4
7964,9
7965,9
7966,9
7967,1
7968,9
7969,5
7970,2
7971,1
7972,9
7973,5
7974,1
7975,4
7976,2
7977,1
7978,9
7979,5
7980,2
7981,5
7982,10
7983,11
7984,10
7985,2
7986,5
7987,1
7988,1
7989,5
7990,9
7991,1
7992,1
7993,1
7994,1
7995,1
7996,4
7997,1
7998,1
7999,2
8000,1
8001,9
8002,11
8003,9
8004,11
8005,1
8006,5
8007,10
8008,5
8009,2
8010,0
8011,1
8012,10
8013,0
8014,1
8015,1
8016,1
8017,1
8018,1
8019,1
8020,1
8021,1
8022,1
8023,5
8024,1
8025,2
8026,4
8027,9
8028,3
8029,1
8030,5
8031,1
8032,5
8033,11
8034,5
8035,1
8036,1
8037,0
8038,1
8039,6
8040,1
8041,9
8042,5
8043,1
8044,9
8045,1
8046,1
8047,9
8048,2
8049,5
8050,10
8051,9
8052,5
8053,1
8054,1
8055,0
8056,9
8057,5
8058,9
8059,11
8060,9
8061,1
8062,4
8063,10
8064,1
8065,1
8066,1
8067,5
8068,1
8069,1
8070,1
8071,2
8072,1
8073,9
8074,1
8075,1
8076,1
8077,1
8078,9
8079,1
8080,1
8081,1
8082,1
8083,1
8084,5
8085,1
8086,1
8087,5
8088,1
8089,1
8090,1
8091,9
8092,2
8093,5
8094,11
8095,1
8096,1
8097,1
8098,1
8099,1
8100,1
8101,1
8102,11
8103,1
8104,2
8105,5
8106,9
8107,1
8108,1
8109,5
8110,1
8111,1
8112,1
8113,1
8114,1
8115,1
8116,1
8117,1
8118,5
8119,5
8120,1
8121,9
8122,9
8123,4
8124,9
8125,1
8126,5
8127,1
8128,9
8129,9
8130,0
8131,1
8132,5
8133,1
8134,2
8135,1
8136,9
8137,1
8138,5
8139,1
8140,1
8141,1
8142,5
8143,5
8144,1
8145,2
8146,9
8147,9
8148,1
8149,9
8150,1
8151,1
8152,1
8153,9
8154,1
8155,5
8156,1
8157,1
8158,5
8159,1
8160,1
8161,5
8162,2
8163,1
8164,11
8165,1
8166,1
8167,2
8168,1
8169,1
8170,1
8171,1
8172,1
8173,4
8174,1
8175,1
8176,9
8177,1
8178,1
8179,1
8180,4
8181,11
8182,1
8183,1
8184,5
8185,10
8186,1
8187,11
8188,1
8189,2
8190,2
8191,2
8192,1
8193,1
8194,5
8195,5
8196,9
8197,1
8198,11
8199,1
8200,1
8201,1
8202,2
8203,4
8204,1
8205,9
8206,2
8207,4
8208,9
8209,11
8210,1
8211,1
8212,4
8213,9
8214,5
8215,1
8216,5
8217,5
8218,9
8219,1
8220,1
8221,1
8222,1
8223,5
8224,3
8225,9
8226,1
8227,1
8228,0
8229,3
8230,1
8231,1
8232,9
8233,2
8234,1
8235,1
8236,1
8237,5
8238,1
8239,1
8240,10
8241,1
8242,11
8243,1
8244,10
8245,9
8246,1
8247,2
8248,1
8249,1
8250,2
8251,1
8252,5
8253,5
8254,1
8255,1
8256,1
8257,11
8258,10
8259,1
8260,1
8261,1
8262,5
8263,1
8264,1
8265,1
8266,1
8267,9
8268,1
8269,11
8270,1
8271,0
8272,1
8273,5
8274,1
8275,2
8276,1
8277,2
8278,1
8279,1
8280,1
8281,5
8282,1
8283,1
8284,1
8285,1
8286,11
8287,1
8288,1
8289,9
8290,1
8291,5
8292,9
8293,1
8294,0
8295,1
8296,1
8297,1
8298,5
8299,1
8300,1
8301,10
8302,1
8303,9
8304,0
8305,5
8306,0
8307,2
8308,1
8309,9
8310,1
8311,1
8312,2
8313,1
8314,9
8315,1
8316,9
8317,9
8318,1
8319,3
8320,1
8321,1
8322,5
8323,1
8324,1
8325,1
8326,5
8327,1
8328,6
8329,2
8330,9
8331,5
8332,1
8333,9
8334,5
8335,11
8336,1
8337,5
8338,0
8339,1
8340,1
8341,1
8342,1
8343,3
8344,9
8345,1
8346,5
8347,9
8348,4
8349,0
8350,1
8351,11
8352,6
8353,1
8354,9
8355,0
8356,2
8357,1
8358,1
8359,1
8360,10
8361,4
8362,1
8363,1
8364,5
8365,1
8366,1
8367,5
8368,2
8369,1
8370,1
8371,9
8372,0
8373,5
8374,1
8375,1
8376,1
8377,1
8378,10
8379,1
8380,1
8381,1
8382,1
8383,5
8384,9
8385,0
8386,11
8387,4
8388,9
8389,1
8390,9
8391,1
8392,9
8393,5
8394,1
8395,1
8396,9
8397,1
8398,1
8399,1
8400,1
8401,11
8402,9
8403,1
8404,9
8405,1
8406,9
8407,1
8408,10
8409,3
8410,5
8411,1
8412,9
8413,1
8414,5
8415,1
8416,1
8417,1
8418,1
8419,2
8420,1
8421,11
8422,1
8423,9
8424,9
8425,1
8426,11
8427,9
8428,1
8429,1
8430,9
8431,1
8432,1
8433,5
8434,11
8435,3
8436,9
8437,1
8438,1
8439,5
8440,1
8441,9
8442,1
8443,1
8444,1
8445,0
8446,9
8447,1
8448,1
8449,1
8450,1
8451,1
8452,1
8453,1
8454,1
8455,9
8456,1
8457,1
8458,9
8459,1
8460,9
8461,11
8462,1
8463,1
8464,9
8465,1
8466,11
8467,9
8468,2
8469,1
8470,1
8471,5
8472,5
8473,9
8474,9
8475,5
8476,1
8477,5
8478,9
8479,5
8480,1
8481,1
8482,2
8483,9
8484,9
8485,1
8486,1
8487,1
8488,5
8489,4
8490,5
8491,9
8492,2
8493,3
8494,1
8495,1
8496,0
8497,1
8498,1
8499,1
8500,5
8501,5
8502,1
8503,4
8504,2
8505,1
8506,1
8507,11
8508,9
8509,2
8510,2
8511,5
8512,9
8513,1
8514,2
8515,1
8516,5
8517,3
8518,1
8519,11
8520,1
8521,11
8522,1
8523,11
8524,1
8525,1
8526,4
8527,10
8528,1
8529,1
8530,0
8531,1
8532,5
8533,9
8534,1
8535,1
8536,1
8537,1
8538,1
8539,1
8540,5
8541,5
8542,5
8543,1
8544,11
8545,1
8546,1
8547,1
8548,1
8549,5
8550,1
8551,1
8552,9
8553,1
8554,10
8555,9
8556,2
8557,2
8558,9
8559,5
8560,1
8561,1
