,0,1
2255,7.652543,6.7103686
2256,-4.453962,7.4535503
2257,-4.6636004,10.6918
2258,-1.9371194,12.626343
2259,-17.3314,10.241511
2260,-1.9436572,3.5049045
2261,-1.8855609,4.723651
2262,0.6652568,10.754816
2263,-13.906673,18.313515
2264,-10.742394,8.667149
2265,-16.24302,14.210275
2266,4.949014,16.094402
2267,-2.1946292,1.8255126
2268,-6.8858037,12.823337
2269,3.4487977,15.629679
2270,5.240079,14.158361
2271,-8.35948,17.653824
2272,-8.627917,5.3047013
2273,1.5243052,18.26139
2274,-13.738786,8.400067
2275,-1.9295714,5.927565
2276,-10.989182,10.089805
2277,-1.9423802,14.532824
2278,-1.4215045,7.7794847
2279,-0.13673085,1.2897445
2280,-18.833712,13.867878
2281,-7.8865967,12.019119
2282,4.9938674,15.950708
2283,-2.3884354,10.605004
2284,-5.017811,16.3191
2285,-16.353899,11.694096
2286,-6.5650926,10.646232
2287,-8.862985,7.4790344
2288,-7.346199,12.691991
2289,-3.7465098,16.876963
2290,-1.3989329,6.793156
2291,-6.1306806,12.296021
2292,-3.4632237,9.606178
2293,-5.2855344,7.0135684
2294,-5.420297,19.871
2295,-1.6982965,4.8575044
2296,4.8389416,16.171305
2297,-3.8686368,-1.0478332
2298,-0.14592281,12.965112
2299,-6.641807,1.2685802
2300,-10.295708,14.507407
2301,-14.000054,12.408769
2302,-2.4026477,12.668901
2303,-0.87237984,4.771831
2304,-10.2802515,8.616536
2305,-13.7797785,12.988977
2306,1.8372844,12.785815
2307,-8.26974,8.239735
2308,-6.484154,4.8370132
2309,-3.2940483,7.5856605
2310,-11.63952,13.144732
2311,-11.833401,7.7486453
2312,-0.28566143,5.0041337
2313,-2.478793,2.4817004
2314,-14.992344,13.409433
2315,-3.4519587,-0.9960148
2316,-6.3830295,11.611637
2317,-2.5508573,7.2298946
2318,-5.5485926,14.184802
2319,-7.581819,12.496814
2320,-4.153096,17.158094
2321,-10.471324,10.299772
2322,-3.285442,11.505041
2323,-13.387389,11.275195
2324,-7.9298244,4.1872153
2325,-3.4056613,6.6287346
2326,-13.074276,7.950639
2327,-2.665521,5.0831146
2328,-1.9191339,12.618392
2329,-14.860404,8.892667
2330,-6.4690475,12.235372
2331,-7.424424,12.025456
2332,-13.939321,12.406592
2333,-3.532606,9.361423
2334,-10.293981,11.904071
2335,-6.503262,6.620655
2336,-6.5990753,11.434934
2337,-1.4511347,4.267631
2338,-4.3638525,7.749284
2339,-14.697095,8.904251
2340,-6.303039,5.669726
2341,3.7268815,11.855139
2342,-14.757426,17.007593
2343,-9.298643,15.326937
2344,-16.709875,13.779285
2345,4.760375,16.539125
2346,-3.0576403,9.901295
2347,-8.509606,12.0092325
2348,-5.8907733,7.813725
2349,3.2102065,15.373955
2350,-13.120756,7.479812
2351,-7.7613926,6.304619
2352,-2.0854723,5.496984
2353,-17.242317,14.039202
2354,-15.911711,17.545935
2355,-10.834982,7.332436
2356,-1.1871285,5.08489
2357,-12.3288,10.67027
2358,-8.28609,9.306545
2359,-4.1148896,0.84825945
2360,-2.6347992,3.3245437
2361,-12.883035,12.974526
2362,-11.467081,8.088576
2363,-6.361246,13.312904
2364,-6.0417495,12.108972
2365,-17.1396,10.273756
2366,-3.1396613,-1.3993638
2367,-13.670467,14.840314
2368,-5.4811525,7.8175063
2369,-13.462411,9.402229
2370,-3.336778,-0.089247644
2371,-3.9908772,-0.93043226
2372,-2.9837472,10.342487
2373,-10.488404,10.370112
2374,-11.134554,14.107156
2375,-3.2981722,8.6039
2376,-9.558478,9.997193
2377,-11.916719,8.227857
2378,-12.232783,16.28774
2379,-2.477721,13.207267
2380,-4.0864673,14.041925
2381,-7.30123,13.556121
2382,-6.978773,14.309287
2383,-2.0484416,21.867569
2384,-0.80240506,17.611805
2385,-4.737015,18.38186
2386,-3.9544532,12.203376
2387,-4.920955,0.5904269
2388,-7.4842114,14.078884
2389,-8.570994,5.350771
2390,-3.3760526,13.536898
2391,-11.918346,16.16758
2392,-13.763587,9.164942
2393,3.2503033,15.372095
2394,-3.9990776,11.744003
2395,-4.7494693,0.14204839
2396,-6.2087584,5.8732834
2397,-7.7998037,13.603706
2398,-17.161705,13.3105755
2399,-8.676682,14.916319
2400,-5.237665,16.058605
2401,-1.9663453,15.277859
2402,5.2426367,8.841502
2403,-8.857856,6.8277774
2404,-11.874318,11.397966
2405,-9.625508,7.110086
2406,-8.161148,5.674309
2407,-6.5972595,12.755762
2408,-15.894334,13.166449
2409,-5.33017,16.831633
2410,2.7618864,13.490599
2411,-8.445578,12.580367
2412,-3.1416254,11.266371
2413,-13.523265,13.1226015
2414,-11.432708,9.587413
2415,-8.74689,6.416763
2416,-5.805701,2.097551
2417,-12.624987,14.996556
2418,-9.211798,12.005903
2419,-0.4653548,13.788548
2420,-3.5752718,2.9564285
2421,-1.6832131,11.56969
2422,-12.368131,12.513557
2423,-7.516331,12.679258
2424,-3.0062385,3.5785472
2425,3.6369073,13.000371
2426,-15.303686,14.455569
2427,-4.891254,10.413891
2428,-9.503416,7.188059
2429,-8.617796,6.2420573
2430,-6.3267226,11.601738
2431,-6.0948553,10.725466
2432,-5.099088,13.276158
2433,-4.097205,17.00602
2434,-10.326366,5.4170895
2435,-3.205454,1.8704913
2436,-11.124934,8.028001
2437,-9.5783205,6.4765267
2438,-2.3680613,-1.2814643
2439,-3.6067853,18.789698
2440,-7.9387994,12.970062
2441,-7.042884,11.948808
2442,-5.9654837,-0.17517526
2443,-3.1236553,9.958591
2444,-6.527955,12.663858
2445,-13.301571,7.884428
2446,-0.677403,2.426707
2447,6.3841767,6.42803
2448,-1.7438806,4.0472865
2449,-1.9123286,19.604221
2450,-2.995446,11.340918
2451,-9.964646,11.002143
2452,-12.295139,10.744559
2453,-5.283302,13.545652
2454,-1.776466,19.48016
2455,-7.9702373,11.326753
2456,-14.023975,11.272246
2457,-16.003237,12.446862
2458,-3.235171,4.586161
2459,-15.010953,10.618008
2460,-9.153286,6.1798735
2461,-0.28942734,1.4695926
2462,-15.076071,10.109397
2463,-8.429418,4.396912
2464,-1.0000417,16.419216
2465,-11.224283,5.3273835
2466,-13.781526,13.228863
2467,-14.41987,11.57363
2468,-7.2180347,4.6155477
2469,-4.9472213,1.4825803
2470,-10.858517,12.380801
2471,-5.727288,7.601943
2472,-3.9408522,-0.16576254
2473,-7.030143,12.0960455
2474,-1.1564553,4.4103885
2475,-3.9750204,1.1517847
2476,-3.40405,10.557652
2477,-7.658389,15.581913
2478,-1.4832727,22.009785
2479,0.47288895,13.496396
2480,-2.3722496,-1.5234257
2481,-3.9794333,8.844496
2482,-13.744457,18.302067
2483,-4.6308584,17.441355
2484,1.2642546,8.835789
2485,-11.242745,18.334303
2486,-5.647313,10.98279
2487,4.272353,14.465685
2488,-2.7001448,12.98981
2489,-8.468034,6.4914017
2490,-6.214997,6.249131
2491,-6.8322396,12.89391
2492,-0.9698956,2.2310553
2493,-3.4644833,9.539629
2494,-4.7573123,1.4141123
2495,2.4888494,13.543835
2496,-6.381089,11.802828
2497,-1.9488726,16.569252
2498,-3.558995,11.73201
2499,-13.5515785,14.234887
2500,-5.813309,12.661696
2501,5.7357793,6.8330345
2502,-12.089198,6.470289
2503,-11.9570265,11.571491
2504,-2.322383,-0.558535
2505,-4.908805,14.690028
2506,-2.2962277,5.4622016
2507,-11.113121,19.089874
2508,-9.262359,15.391736
2509,-5.0615363,0.8120058
2510,-12.732497,14.160363
2511,-4.0708623,14.613157
2512,-4.85693,6.840103
2513,-1.7532392,14.906658
2514,-7.9206705,13.913527
2515,-16.962635,15.248637
2516,-13.316436,10.53496
2517,-13.383958,8.949045
2518,-8.849614,14.3869915
2519,-3.6270387,4.2072024
2520,-5.1879854,11.826852
2521,-13.174827,18.02469
2522,-3.0634525,17.009888
2523,-0.35652196,1.4446311
2524,-8.65096,5.6381483
2525,-10.019813,17.06207
2526,-11.918996,11.410455
2527,-6.833594,7.059728
2528,-17.303715,7.3567214
2529,-10.027698,15.057064
2530,-8.965518,7.7912645
2531,-8.780357,7.510509
2532,-13.156171,8.6392975
2533,-7.7604485,9.427147
2534,-11.815603,8.746262
2535,-0.41181564,15.665426
2536,-4.578608,10.2045
2537,-2.4498785,0.9971972
2538,0.13958971,2.8078365
2539,-3.1175463,-0.89897716
2540,1.8105029,14.670462
2541,-2.452784,9.51069
2542,4.863253,16.016958
2543,-8.208809,12.262501
2544,-3.869428,14.162611
2545,-8.949102,14.380054
2546,-6.203877,1.5973109
2547,-15.896765,13.195127
2548,-11.41553,15.8052435
2549,-14.852493,11.088022
2550,-17.141893,14.02905
2551,-2.327777,-1.004234
2552,-11.084932,5.3282866
2553,-12.31119,11.770271
2554,-13.876898,16.915155
2555,-13.433853,10.067018
2556,-0.8772073,4.262165
2557,-5.195057,2.0830233
2558,-14.4534235,9.458183
2559,-7.034575,12.3119335
2560,-6.163456,12.114955
2561,-10.235519,6.245135
2562,-6.2503924,8.427315
2563,-6.1203165,6.8031845
2564,-4.9437633,12.107215
2565,-12.778145,8.0822935
2566,-11.267887,9.785865
2567,-5.666027,12.807827
2568,-8.034602,14.041571
2569,-4.357988,7.814016
2570,-11.838118,8.742938
2571,-8.444675,8.310434
2572,-15.7248535,11.601592
2573,-3.908,12.93291
2574,-14.820966,17.038534
2575,-4.77105,0.23890519
2576,-12.16753,10.630967
2577,-15.359286,14.412326
2578,-5.4087377,15.752798
2579,-14.08397,12.50738
2580,-17.02552,9.449378
2581,-9.319583,8.216792
2582,6.016871,6.7568026
2583,-3.695629,19.133818
2584,-1.113354,4.982513
2585,-8.661133,6.0166316
2586,-3.575775,0.4383749
2587,-16.650665,11.828283
2588,-16.334343,11.942256
2589,-7.7178783,14.592306
2590,-3.0018706,6.8559685
2591,-14.823507,15.105712
2592,-10.730776,10.200902
2593,-2.373995,3.4372604
2594,4.172706,13.421045
2595,-2.6617038,4.729291
2596,-13.452665,10.921572
2597,-11.273214,18.928915
2598,-6.6023526,16.94927
2599,-12.059888,8.206435
2600,-9.412536,16.599667
2601,-7.5166836,12.938445
2602,-0.1365084,15.242967
2603,-6.6219788,12.6152315
2604,-5.526232,14.909734
2605,-1.8899934,9.945327
2606,-8.6334095,6.7556705
2607,2.9047477,9.714981
2608,-7.9925733,7.372064
2609,-4.661268,3.7339895
2610,-9.337926,8.220503
2611,1.0896702,14.350802
2612,-7.4474177,8.108782
2613,-7.9872627,5.654625
2614,-2.646886,12.906437
2615,-1.4692144,2.1171188
2616,3.0380535,9.49686
2617,-16.503405,12.395743
2618,-4.8834577,13.43712
2619,-12.920276,7.4824758
2620,2.9588354,6.1951504
2621,-13.918149,14.651314
2622,-10.097681,13.148118
2623,-13.415346,11.220126
2624,-12.364031,9.265505
2625,-7.9144554,11.307588
2626,-7.364595,8.74125
2627,-4.3997393,2.1046762
2628,-10.092465,7.67241
2629,-2.3954647,8.023821
2630,-1.8426719,19.292873
2631,-7.746272,15.341625
2632,-0.7082351,18.51292
2633,-8.598157,5.3400145
2634,-3.9341142,10.149758
2635,-7.4790177,5.629448
2636,-7.7208247,4.443336
2637,-5.3563128,12.050283
2638,-7.9212246,11.486753
2639,-4.713432,-0.2107547
2640,-16.902248,7.3165617
2641,-13.071502,11.882387
2642,-12.611457,9.026397
2643,-1.8688241,19.556519
2644,-4.033165,-0.94292384
2645,-5.9753885,13.026938
2646,-3.2086747,14.774307
2647,-7.219098,18.362162
2648,-16.990232,7.3724036
2649,-7.501284,14.171429
2650,-7.8508883,12.903375
2651,-3.407667,13.213294
2652,-6.7245445,9.835351
2653,-1.6872412,19.581139
2654,-7.6451964,10.458387
2655,1.3407023,13.058376
2656,-13.614977,17.33393
2657,-8.021599,10.220843
2658,-1.9940358,5.6817937
2659,-1.5146987,4.559601
2660,-9.135958,9.258991
2661,-10.473601,18.935736
2662,-14.662618,8.427304
2663,-4.8450537,2.3213391
2664,-3.2460306,2.0987353
2665,-2.4310315,14.430625
2666,-8.664748,7.9963336
2667,-15.735267,9.816583
2668,-3.1800377,13.365343
2669,0.50013566,15.177348
2670,-11.724852,9.937066
2671,-6.541624,11.597501
2672,-13.562857,17.318195
2673,-11.024641,9.183148
2674,-13.839992,18.225084
2675,-17.371918,7.628102
2676,-5.958378,5.2940483
2677,-3.9600587,14.535299
2678,-7.5838075,20.961653
2679,-3.2046056,10.472335
2680,-7.625938,15.155321
2681,-2.4524236,-0.27435464
2682,-12.819075,11.425278
2683,-2.5932956,14.129417
2684,-15.680367,9.236156
2685,-1.6749866,6.6174035
2686,-0.62827826,2.533093
2687,-7.304191,11.072859
2688,-5.1676555,7.924072
2689,-4.288559,0.9367115
2690,-2.6780627,-1.2603391
2691,-10.317672,5.4294696
2692,-6.097292,13.564186
2693,-17.088142,7.5690546
2694,-8.344301,17.712427
2695,-3.8555348,-0.49244136
2696,-6.1654997,12.304845
2697,-13.119629,16.487217
2698,-7.155933,5.717391
2699,1.9070369,14.85429
2700,-13.614992,7.462236
2701,-5.5719514,10.925697
2702,-6.212824,15.946391
2703,-7.66682,13.398774
2704,-2.8482141,4.5312333
2705,-12.581931,8.532367
2706,-3.3985522,10.972518
2707,-4.11943,18.051603
2708,-8.858477,13.445778
2709,-7.5141993,12.934006
2710,-8.173777,11.956625
2711,-1.2513794,7.928236
2712,-5.9843946,12.189842
2713,-9.52239,10.945243
2714,-10.089933,5.3650875
2715,-17.096931,9.023224
2716,-5.9718246,11.289619
2717,-3.1754134,11.482698
2718,-9.424418,8.33997
2719,-8.099299,6.4751434
2720,-13.861368,14.511185
2721,-10.321848,15.897177
2722,-7.130526,8.683473
2723,-7.175466,13.326395
2724,-15.888487,9.489331
2725,-13.752563,9.991758
2726,-4.2561445,-0.7897146
2727,-6.5304875,14.012291
2728,-6.660406,5.8219633
2729,-4.732805,3.5578964
2730,-7.8715997,5.9176207
2731,-17.12951,13.281594
2732,-11.007106,12.144673
2733,-6.4748645,12.047944
2734,-13.751113,18.329535
2735,-2.786547,11.367906
2736,-0.5260667,13.812658
2737,-13.08977,8.632536
2738,-1.626697,21.880503
2739,3.7833745,11.479943
2740,1.4302527,13.78695
2741,1.1651287,14.485872
2742,-1.9774251,10.123268
2743,-14.992796,10.766627
2744,-8.520004,6.104926
2745,-7.433753,7.78926
2746,-4.1919127,-0.2183137
2747,-6.5322094,7.247215
2748,-12.2833605,16.356823
2749,-13.644925,7.340744
2750,-6.17258,13.62538
2751,-2.4355733,14.191152
2752,-9.268186,19.579866
2753,-3.8433728,14.143358
2754,-5.3222647,20.249971
2755,0.020868473,1.340024
2756,-6.48154,7.882056
2757,-14.171642,14.634316
2758,5.7360215,9.58534
2759,-3.9681962,11.445006
2760,-12.876471,11.440839
2761,-12.67846,18.435463
2762,-10.530949,18.07399
2763,-7.981293,9.815135
2764,-16.38325,11.856915
2765,-0.4847792,15.764696
2766,-5.482652,15.788035
2767,-10.294149,5.1128783
2768,-3.5332355,10.933324
2769,-7.6179833,12.398157
2770,-4.1000624,6.840688
2771,-8.025236,7.981121
2772,-13.807788,13.340185
2773,-7.9727936,10.10739
2774,2.896997,6.386883
2775,-13.263254,13.303702
2776,-0.07944284,16.510294
2777,-14.749781,11.593036
2778,-0.06481295,6.030589
2779,2.885057,6.270373
2780,-8.468419,7.382411
2781,-9.941561,14.0327835
2782,-2.5191019,14.200239
2783,-6.949691,13.270382
2784,-17.197626,15.598241
2785,-11.635538,11.147423
2786,-7.243355,12.991986
2787,-10.869109,18.55125
2788,-6.7087717,12.028508
2789,-15.897169,9.06312
2790,-7.1044436,15.845333
2791,0.21769352,6.339175
2792,-4.3887777,2.3592553
2793,-3.4308834,9.822189
2794,-4.2341695,0.5367618
2795,1.3700264,16.209625
2796,-2.0701199,1.3694468
2797,-2.5696847,4.345105
2798,-13.135973,18.336403
2799,-6.4008183,9.279533
2800,0.86277986,14.801231
2801,-4.0070415,-0.21854992
2802,-1.4621966,17.776245
2803,-16.467602,11.811387
2804,-8.829474,6.597669
2805,-7.2477517,12.086328
2806,-17.51886,10.051503
2807,-0.38798246,4.9915676
2808,-5.8082247,18.220657
2809,-3.84737,4.075233
2810,-3.488669,6.9046683
2811,-6.551454,14.309341
2812,-9.413165,16.499645
2813,0.02419031,6.2526083
2814,-4.7486124,1.2122706
2815,-10.9815855,12.237231
2816,-8.817992,13.520243
2817,-7.000217,13.067108
2818,-1.1101382,3.6539154
2819,-15.068799,15.838336
2820,-13.803254,14.72974
2821,-11.056515,9.637754
2822,-5.623018,1.9959577
2823,-10.364102,11.767811
2824,1.3042766,16.143417
2825,-4.20137,7.634153
2826,-2.777177,1.5597268
2827,-3.4246256,13.390892
2828,-12.26882,14.956153
2829,-0.025863014,11.791017
2830,-8.09953,6.7898903
2831,-4.2029552,9.861804
2832,-5.572392,15.7230015
2833,-15.920695,10.374936
2834,-12.69313,18.403864
2835,-11.682585,12.937463
2836,-9.875556,7.2769904
2837,-10.349326,9.094529
2838,-6.145192,12.789647
2839,-2.8952847,12.076569
2840,-8.244815,13.778539
2841,-17.397871,10.128264
2842,-10.519651,8.373277
2843,-8.896858,7.7505317
2844,-7.7949786,4.4690113
2845,2.9610467,9.605018
2846,-8.497821,7.3375287
2847,-5.718386,2.0188334
2848,0.4694028,13.891433
2849,-8.166501,12.162429
2850,-0.77742934,5.2417316
2851,-11.068485,16.597427
2852,-12.776416,18.533472
2853,-13.433137,7.793111
2854,0.10822614,18.321194
2855,-10.273601,7.2882953
2856,-7.9057374,11.550257
2857,1.4678761,14.067231
2858,-8.124674,4.5289845
2859,1.7668153,12.951644
2860,-9.916819,12.453664
2861,-14.181602,13.354963
2862,-0.8507366,11.07158
2863,-15.680771,10.937523
2864,-13.52638,11.168374
2865,-12.057196,13.876427
2866,-14.382427,14.450574
2867,4.6503716,16.297062
2868,-4.0680947,8.90909
2869,-12.590778,7.026563
2870,-16.253994,13.32431
2871,-7.5640283,21.0603
2872,-5.1448326,11.741529
2873,-14.47317,14.597881
2874,-11.002709,16.74236
2875,-5.9289546,11.957453
2876,-3.9523304,-0.3917989
2877,-12.13627,10.776331
2878,-3.1866858,1.07942
2879,-12.013033,11.375026
2880,-1.9389344,2.3903987
2881,-7.889656,6.361027
2882,-9.772276,7.6355376
2883,-3.4315362,0.16561656
2884,-13.658475,12.11699
2885,-7.636379,12.38136
2886,-13.504201,19.260826
2887,-8.085127,7.0930467
2888,-7.1809044,13.513645
2889,-2.6669345,4.5581636
2890,-11.735207,7.5246105
2891,-3.3883028,1.7848046
2892,-13.022336,8.471221
2893,-2.2113554,16.613546
2894,-1.6928489,0.5909259
2895,-6.502991,7.4370184
2896,-5.729823,15.131218
2897,-6.612728,12.351048
2898,-15.659942,17.337828
2899,-14.967336,10.794673
2900,-6.2579436,12.642945
2901,-0.03700784,6.044695
2902,-4.816751,3.6507025
2903,-11.400096,7.4083047
2904,-5.6856103,-0.18078554
2905,-0.5299867,10.986591
2906,-3.8997414,18.66889
2907,-7.0013785,11.794583
2908,-2.5316203,3.8450646
2909,-2.8983028,-1.2483213
2910,-11.672884,13.804857
2911,-3.5303705,-0.105064824
2912,-11.165255,16.491482
2913,-3.4256434,9.16244
2914,-11.763567,9.669966
2915,-13.416377,13.492564
2916,-7.5961275,11.446131
2917,-7.758908,16.601599
2918,-6.613568,1.7401392
2919,-6.21468,12.136911
2920,-11.294526,18.864983
2921,2.9755313,6.166712
2922,-5.0705132,0.655334
2923,-8.07936,6.650334
2924,-3.821253,15.45319
2925,-3.4486973,18.717964
2926,2.079679,15.049427
2927,-16.792315,15.582134
2928,4.421684,12.164344
2929,-7.550958,11.972691
2930,-7.1533327,15.023695
2931,-4.20744,17.718824
2932,-10.952956,8.359218
2933,-14.465425,8.623806
2934,-2.4052494,9.467691
2935,-16.336508,13.551241
2936,-14.254776,10.178698
2937,-5.556655,13.154547
2938,-12.147638,9.828822
2939,-10.90569,6.305295
2940,-4.1732316,18.865738
2941,-6.2405515,1.6499146
2942,-5.9217234,8.034904
2943,-7.5903864,14.66042
2944,-3.2840645,1.7753695
2945,-5.988245,1.3063177
2946,-6.4550433,14.228193
2947,-2.6890278,12.909581
2948,-10.928738,9.815603
2949,-11.878625,8.121682
2950,-7.098425,5.946994
2951,-12.037629,10.073949
2952,-0.106789656,5.0223203
2953,-15.303717,12.225029
2954,-1.7949309,6.1545863
2955,-0.053475376,14.025959
2956,-7.515626,12.142365
2957,-3.1959066,-0.29906255
2958,-6.2524576,13.193955
2959,-14.666119,11.542144
2960,0.8623969,12.724875
2961,-0.64357173,18.616358
2962,-9.45131,5.6559176
2963,-5.315837,5.4042645
2964,-17.17462,10.141804
2965,-4.139023,14.210986
2966,-5.8100677,2.1659532
2967,1.5165393,18.277245
2968,-12.40119,15.199739
2969,-13.347314,13.666711
2970,-8.528492,16.59041
2971,-6.026981,12.9485035
2972,-5.7829785,-0.2922685
2973,-13.957851,15.141146
2974,-17.669153,12.855907
2975,4.7471304,9.145474
2976,-7.8791785,12.149544
2977,-0.28274852,17.786156
2978,-2.141628,10.035818
2979,-11.356859,8.530188
2980,-7.1548715,11.214766
2981,4.5897074,12.193897
2982,-7.41344,9.705884
2983,-3.5681467,19.056263
2984,-6.1470265,11.958794
2985,-1.6051899,7.811806
2986,-8.967935,9.017014
2987,-1.4353307,4.9284196
2988,-16.645557,10.53776
2989,-6.821412,6.512605
2990,4.559811,16.160341
2991,-3.8848336,12.945289
2992,-5.5165544,13.65665
2993,-8.114053,13.426828
2994,-8.228792,9.594688
2995,-6.9042892,1.6340098
2996,5.377847,14.104598
2997,0.08828856,2.9352856
2998,-6.599787,10.63885
2999,-2.4630895,-1.620547
3000,-2.0917423,0.7573547
3001,-9.792417,15.472801
3002,-1.3602844,7.9792213
3003,-7.6257396,18.97466
3004,4.6604276,13.465541
3005,-7.6618223,21.10607
3006,-7.826539,12.011924
3007,-12.813611,7.139618
3008,-11.289171,12.314881
3009,-11.2537775,8.639317
3010,-3.9292078,18.759687
3011,-3.6088123,17.197481
3012,-8.748099,10.597145
3013,5.181002,14.0617285
3014,-14.416587,13.172758
3015,-5.6850767,12.90761
3016,0.40826455,12.648844
3017,-5.3539863,20.232517
3018,-14.625697,16.741114
3019,-11.170074,18.709976
3020,-3.179189,0.7352227
3021,-2.1038272,16.54124
3022,-5.2557116,7.3078675
3023,-8.029479,4.100621
3024,-14.17677,11.52335
3025,0.09175918,11.153992
3026,-5.842886,15.291597
3027,-10.412773,10.004658
3028,3.4681401,11.589806
3029,5.274887,14.163348
3030,-8.986805,9.375175
3031,-7.396824,12.473289
3032,-6.337984,17.760601
3033,-5.8340726,18.346182
3034,-4.8838296,3.5565603
3035,-1.903749,21.64419
3036,-7.3825245,14.66327
3037,-8.273117,16.29196
3038,0.56002986,10.818424
3039,-4.2395277,7.8316865
3040,-0.48040068,13.040194
3041,-2.2996442,14.501125
3042,-5.2315583,10.689065
3043,-7.3864894,9.583566
3044,-11.114905,16.729977
3045,-5.1087255,7.5407047
3046,2.6374054,6.433702
3047,-13.514352,7.191465
3048,-13.246931,7.492002
3049,-5.3023043,11.895503
3050,-2.4039896,2.1912599
3051,1.8506192,10.564199
3052,-4.6673913,12.551574
3053,-3.1061854,14.977673
3054,-14.711201,15.746628
3055,-10.460993,10.3207035
3056,-6.519882,6.3724036
3057,-5.2117047,14.78593
3058,-5.226051,11.919722
3059,-6.8276324,2.0298293
3060,-15.078466,9.622969
3061,-13.638825,9.607766
3062,-2.3254552,-1.429221
3063,-9.313698,6.37938
3064,-3.1323,12.2036495
3065,-3.4513273,2.644738
3066,-9.473724,6.300737
3067,-5.463318,20.067045
3068,-1.6978517,0.6697824
3069,2.7633727,13.489717
3070,-0.7868324,4.3026667
3071,-3.3220744,4.097604
3072,-2.3893669,14.48868
3073,-9.118257,9.260701
3074,-3.8018134,16.247742
3075,-0.8132236,5.375649
3076,-3.6956816,4.928128
3077,-9.960834,10.833453
3078,-12.043736,16.545242
3079,-11.380036,17.236877
3080,-4.100267,12.866257
3081,-6.1359477,5.3429523
3082,-0.13730335,14.040298
3083,-1.856194,19.541895
3084,-9.286819,11.180528
3085,-0.84728754,5.259552
3086,-12.73029,8.440762
3087,-12.803651,9.594485
3088,-8.418184,16.426157
3089,-12.855528,10.467148
3090,-7.905646,14.060264
3091,-1.0412483,12.0781555
3092,-11.77514,13.242573
3093,-2.703435,-1.0079311
3094,-4.055066,15.390804
3095,-12.348722,12.459509
3096,-7.299662,15.7599325
3097,-7.942887,5.7556353
3098,-6.2504625,4.651268
3099,-11.041943,9.597003
3100,-1.1699897,5.1061363
3101,-6.233228,6.799433
3102,-3.3821638,0.97940874
3103,-8.44762,11.741832
3104,-2.1685777,-0.09397854
3105,-7.922668,6.599302
3106,-9.439088,12.746967
3107,-5.6894603,6.206571
3108,-11.374644,16.359892
3109,-13.150337,18.232788
3110,-6.858257,11.211073
3111,-0.3198038,11.395244
3112,-9.0101385,6.3583517
3113,3.497145,11.704823
3114,-2.2297745,16.50548
3115,-9.980245,12.484592
3116,-4.064241,18.505733
3117,-5.954545,16.48961
3118,-10.240889,15.707235
3119,-3.955768,5.810106
3120,-6.07729,12.710013
3121,1.2918591,17.973326
3122,-6.3152394,8.451343
3123,-6.224454,16.073343
3124,-2.2486327,11.058547
3125,-16.988438,15.390759
3126,-7.9421062,12.715822
3127,-4.275694,13.315592
3128,6.1174064,6.838942
3129,-1.0516399,14.903462
3130,-1.8988528,3.4711487
3131,-5.467239,6.5935864
3132,-13.554746,13.239556
3133,-1.6067315,2.0312006
3134,-5.642276,7.2967305
3135,4.7015276,13.416108
3136,-2.3898878,2.1892517
3137,-16.570408,11.756386
3138,-12.803713,9.372366
3139,-15.814425,9.426473
3140,-13.4383545,19.212812
3141,-16.496788,14.017389
3142,-15.880147,12.910624
3143,-0.030401455,13.419369
3144,-6.597169,7.4207745
3145,-7.2770286,7.471251
3146,-16.885923,13.387382
3147,-16.78585,14.591517
3148,-9.908978,13.934322
3149,-11.444593,15.675821
3150,-16.111073,12.963678
3151,-14.487074,9.331251
3152,-4.03037,-0.19460452
3153,-8.3577795,17.726095
3154,-1.9685601,11.464749
3155,0.13182396,18.9691
3156,2.8978217,9.479948
3157,-5.976894,14.508545
3158,-2.3997173,11.452075
3159,-11.394203,17.830011
3160,-9.360214,15.362595
3161,-3.2611358,-0.3337325
3162,-8.42992,6.1506214
3163,1.5896012,8.36968
3164,-6.575719,7.7437544
3165,-9.026025,15.723491
3166,-5.310704,13.543667
3167,-7.1651163,2.0713234
3168,-7.0401244,2.2273211
3169,-13.234623,11.061993
3170,-0.6667439,11.157852
3171,-7.5331464,15.8584385
3172,-2.3605146,10.750758
3173,-3.3342326,3.9581928
3174,-14.12341,8.959461
3175,-5.5916815,8.01424
3176,-13.155852,8.183433
3177,-2.4201412,-0.6290807
3178,-5.3909025,13.556673
3179,-2.7975702,10.094822
3180,-11.613346,14.745168
3181,-14.391995,9.4854355
3182,-7.934689,12.348806
3183,-7.4106135,13.747071
3184,-13.550979,16.93701
3185,-6.431609,6.023434
3186,1.7938279,8.152883
3187,-8.576772,12.873416
3188,-7.7673316,14.53239
3189,-3.7509937,8.910787
3190,-8.189355,14.724025
3191,-6.491601,16.67533
3192,-6.210265,11.763597
3193,-3.9287546,10.124861
3194,-5.04431,13.2753725
3195,-6.487453,13.243606
3196,-5.2977138,6.792568
3197,-7.468879,8.79555
3198,-10.201279,15.466729
3199,-12.981023,14.96882
3200,-5.554456,1.8802565
3201,-3.7135527,16.904335
3202,-8.081878,6.1939816
3203,-10.071841,9.835158
3204,-0.60119957,2.5028274
3205,-9.032643,9.143829
3206,-0.48096883,14.508512
3207,-7.7533636,12.807658
3208,-3.4725869,11.668401
3209,-5.7633843,13.800053
3210,-6.897673,9.639949
3211,0.16067304,11.227312
3212,-14.9553795,13.414525
